"No.","Time","Source","Destination","Protocol","Length","Info"
"1134","34.266815","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=61004 Win=31665 Len=0"
"1135","34.276117","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1136","34.283116","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=61282 Win=31661 Len=0"
"1137","34.288397","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1138","34.293389","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=61560 Win=31656 Len=0"
"1139","34.296937","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1140","34.298798","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=61838 Win=31652 Len=0"
"1141","34.307464","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1142","34.314406","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=62036 Win=31649 Len=0"
"1143","34.317919","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1144","34.320657","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=62314 Win=31644 Len=0"
"1145","34.326843","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=62592 Win=31640 Len=0"
"1146","34.329584","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1147","34.338768","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1148","34.340511","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=62870 Win=31636 Len=0"
"1149","34.349413","192.168.88.239","176.32.101.52","TLSv1.2","412","Application Data"
"1150","34.353907","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=63068 Win=31633 Len=0"
"1151","34.360008","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1152","34.361455","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=63346 Win=31628 Len=0"
"1153","34.375420","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=63704 Win=31623 Len=0"
"1154","34.383304","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=63902 Win=31620 Len=0"
"1155","34.385546","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1156","34.387900","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1157","34.391469","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1158","34.401879","192.168.88.239","176.32.101.52","TLSv1.2","412","Application Data"
"1159","34.408908","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=64180 Win=31615 Len=0"
"1160","34.410980","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=64378 Win=31612 Len=0"
"1161","34.412281","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1162","34.412639","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1163","34.415112","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=64656 Win=31608 Len=0"
"1164","34.420826","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"1165","34.425547","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=65014 Win=31602 Len=0"
"1166","34.428251","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1167","34.433512","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1168","34.435332","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=65212 Win=31597 Len=0"
"1169","34.435364","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=65330 Win=31597 Len=0"
"1170","34.443781","192.168.88.239","176.32.101.52","TLSv1.2","332","Application Data"
"1171","34.453948","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=65608 Win=31593 Len=0"
"1172","34.454385","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1173","34.461013","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=65886 Win=31589 Len=0"
"1174","34.464673","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1175","34.465607","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66164 Win=31584 Len=0"
"1176","34.475265","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1177","34.477929","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66362 Win=31581 Len=0"
"1178","34.485773","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1179","34.490133","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66480 Win=31579 Len=0"
"1180","34.501055","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66598 Win=31577 Len=0"
"1181","34.510051","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66716 Win=31576 Len=0"
"1182","34.526851","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1183","34.537276","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1184","34.548733","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66834 Win=31574 Len=0"
"1185","34.558761","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1186","34.564059","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=66952 Win=31572 Len=0"
"1187","34.583921","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67070 Win=31570 Len=0"
"1188","34.590571","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1189","34.599372","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1190","34.613364","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67188 Win=31568 Len=0"
"1191","34.619899","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1192","34.622329","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67306 Win=31566 Len=0"
"1193","34.640996","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1194","34.643421","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67424 Win=31565 Len=0"
"1195","34.665461","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67542 Win=31563 Len=0"
"1196","34.686665","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1197","34.692629","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1198","34.703916","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1199","34.709635","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67660 Win=31561 Len=0"
"1200","34.714656","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67778 Win=31559 Len=0"
"1201","34.726575","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=67896 Win=31557 Len=0"
"1202","34.727091","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1203","34.748797","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68094 Win=31554 Len=0"
"1204","34.767416","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1205","34.776086","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1206","34.791300","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68212 Win=31552 Len=0"
"1207","34.796512","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1208","34.804921","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68330 Win=31550 Len=0"
"1209","34.817120","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1210","34.818541","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68448 Win=31549 Len=0"
"1211","34.837934","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1212","34.841997","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68566 Win=31547 Len=0"
"1213","34.858435","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1214","34.865828","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68684 Win=31545 Len=0"
"1215","34.892917","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68802 Win=31543 Len=0"
"1216","34.896741","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1217","34.899714","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1218","34.919287","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=68920 Win=31541 Len=0"
"1219","34.922577","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69038 Win=31539 Len=0"
"1220","34.934330","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1221","34.944764","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1222","34.962800","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69156 Win=31538 Len=0"
"1223","34.965355","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1224","34.971800","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69274 Win=31536 Len=0"
"1225","34.993046","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69472 Win=31533 Len=0"
"1226","35.006349","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1227","35.016819","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1228","35.034701","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69590 Win=31531 Len=0"
"1229","35.038462","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1230","35.040610","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69708 Win=31529 Len=0"
"1231","35.058066","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1232","35.060715","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69826 Win=31527 Len=0"
"1233","35.080613","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=69944 Win=31525 Len=0"
"1234","35.090581","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1235","35.099510","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1236","35.112816","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70062 Win=31523 Len=0"
"1237","35.113851","04:95:e6:22:f8:61","01:80:c2:00:00:00","STP","52","Conf. Root = 32768/0/04:95:e6:22:f8:60  Cost = 0  Port = 0x8002"
"1238","35.121714","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1239","35.122994","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70180 Win=31522 Len=0"
"1240","35.140930","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1241","35.145061","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70298 Win=31520 Len=0"
"1242","35.160898","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70416 Win=31518 Len=0"
"1243","35.197112","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1244","35.197318","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1245","35.203170","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1246","35.217426","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70534 Win=31516 Len=0"
"1247","35.218810","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70652 Win=31514 Len=0"
"1248","35.226677","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=70850 Win=31511 Len=0"
"1249","35.254437","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1250","35.275535","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1251","35.276692","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71048 Win=31508 Len=0"
"1252","35.295698","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1253","35.296946","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71166 Win=31506 Len=0"
"1254","35.316511","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1255","35.320620","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71284 Win=31504 Len=0"
"1256","35.338457","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71402 Win=31502 Len=0"
"1257","35.347389","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1258","35.368289","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1259","35.368902","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71520 Win=31501 Len=0"
"1260","35.392579","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71718 Win=31497 Len=0"
"1261","35.399128","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1262","35.419776","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1263","35.423130","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71836 Win=31496 Len=0"
"1264","35.438971","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"1265","35.444566","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=71954 Win=31494 Len=0"
"1266","35.450796","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1267","35.480899","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72152 Win=31491 Len=0"
"1268","35.496751","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1269","35.502132","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1270","35.522221","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72270 Win=31489 Len=0"
"1271","35.523670","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1272","35.524607","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72388 Win=31487 Len=0"
"1273","35.534259","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1274","35.544870","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72506 Win=31485 Len=0"
"1275","35.557285","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72624 Win=31483 Len=0"
"1276","35.565060","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1277","35.587791","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1278","35.589061","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72742 Win=31481 Len=0"
"1279","35.608815","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1280","35.610395","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=72860 Win=31480 Len=0"
"1281","35.630366","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73058 Win=31477 Len=0"
"1282","35.643461","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1283","35.665334","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73176 Win=31475 Len=0"
"1284","35.670742","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1285","35.691541","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1286","35.706775","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73294 Win=31473 Len=0"
"1287","35.725600","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73492 Win=31470 Len=0"
"1288","35.732657","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1289","35.753820","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73690 Win=31467 Len=0"
"1290","35.763673","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1291","35.791234","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73808 Win=31465 Len=0"
"1292","35.796780","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1293","35.807404","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1294","35.820031","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=73926 Win=31463 Len=0"
"1295","35.825561","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1296","35.836938","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74044 Win=31461 Len=0"
"1297","35.846369","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1298","35.851776","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74162 Win=31459 Len=0"
"1299","35.867645","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74360 Win=31456 Len=0"
"1300","35.877251","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1301","35.904210","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74478 Win=31454 Len=0"
"1302","35.917161","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1303","35.930505","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"1304","35.938474","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74596 Win=31453 Len=0"
"1305","35.951325","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74794 Win=31449 Len=0"
"1306","35.971585","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1307","35.981935","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1308","35.994847","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=74912 Win=31448 Len=0"
"1309","36.002724","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1310","36.004605","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=75030 Win=31446 Len=0"
"1311","36.028375","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=72058 Ack=75148 Win=31444 Len=0"
"1312","36.028664","176.32.101.52","192.168.88.239","TLSv1.2","96","Application Data"
"1313","36.034284","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1314","36.044253","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1315","36.051631","176.32.101.52","192.168.88.239","TLSv1.2","345","Application Data"
"1316","36.055407","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"1317","36.057191","176.32.101.52","192.168.88.239","TLSv1.2","297","Application Data"
"1318","36.057733","176.32.101.52","192.168.88.239","TLSv1.2","745","Application Data"
"1319","36.065266","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=75502 Ack=73325 Win=5245 Len=0"
